5.024970727425739803e+00
4.565119563688654125e+00
4.175099807899385063e+00
3.828475932688272021e+00
3.528063498571011092e+00
3.254892088500910052e+00
3.011105505267509308e+00
2.795898927517950661e+00
2.604174468688116306e+00
2.430220208182786834e+00
