5.262186950847919798e+05
5.174967018124558381e+05
5.105923328719045385e+05
5.067504053993143025e+05
5.034967772710295394e+05
4.987037807005470968e+05
4.943729825338057708e+05
4.913903551999823540e+05
4.883384560050325235e+05
4.862454880032003275e+05
4.820719696136236307e+05
4.786931396057674428e+05
4.757896011302989209e+05
4.727541966904454166e+05
4.703246442978358245e+05
4.658342771303718328e+05
4.619421841620351770e+05
4.586090038931595045e+05
4.554024536526597803e+05
4.530222643894086941e+05
4.482020543119935901e+05
4.440773779129808536e+05
4.401947372454026481e+05
4.365664134491583100e+05
4.333986155415600515e+05
4.281131382568838308e+05
4.239661092967733275e+05
4.199304229212233331e+05
4.159472345504328259e+05
4.118954099550996907e+05
