4.974321877194729069e+00
4.495483258269889149e+00
4.079579000634470987e+00
3.715082777272302295e+00
3.387390979422393311e+00
3.098795591531236848e+00
2.846642484229372272e+00
2.617242051476591946e+00
2.412991162251401533e+00
2.230448454322567553e+00
2.066166277903497051e+00
1.922223653378692942e+00
1.790299626695395663e+00
1.675915650046856165e+00
1.566535017606109914e+00
1.473025066297337871e+00
1.387435036533169130e+00
1.311537457465838274e+00
1.239468022008895831e+00
1.177588561797352940e+00
1.124238039933540989e+00
1.074483868114701091e+00
1.022753986926398406e+00
9.742226564995223326e-01
9.297880498339325950e-01
8.926418182340408736e-01
8.581791415948085699e-01
8.273112992511681973e-01
7.996863620137908413e-01
7.702363158512909314e-01
