4.854263819515206357e+00
4.386707679550821304e+00
3.984039783366279952e+00
3.632365196872208823e+00
3.318108301884649780e+00
3.043010356501209213e+00
2.796826418114227497e+00
2.578665650265751896e+00
2.382970674510250131e+00
